Entry Time,Exit Time,Symbol,Entry Side,Status,Entry Price,Exit Price,Entry Qty,P&L USD,P&L %,Total Fee,Hold Duration (sec),Exit Reason,Strategy Tag
2025-10-25T13:55:45.621553,2025-10-25T13:55:46.983657,LINKUSDT,BUY,CLOSED,17.93000000,17.94000000,2.78862242,0.0279,0.06,,1.36,TP,mm_entry
2025-10-25T13:55:28.858271,2025-10-25T13:55:30.316508,ALGOUSDT,BUY,CLOSED,0.18280000,0.18290000,273.52297593,0.0274,0.05,,1.46,TP,mm_entry
2025-10-25T13:55:21.091942,2025-10-25T13:55:46.197068,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.11,TIMEOUT,mm_entry
2025-10-25T13:55:15.549422,2025-10-25T13:55:16.872896,LINKUSDT,BUY,CLOSED,17.92000000,17.93000000,2.79017857,0.0279,0.06,,1.32,TP,mm_entry
2025-10-25T13:55:03.941419,2025-10-25T13:55:05.194571,VETUSDT,BUY,CLOSED,0.01712000,0.01713000,2920.56074766,0.0292,0.06,,1.25,TP,mm_entry
2025-10-25T13:54:51.038511,2025-10-25T13:55:16.091099,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.05,TIMEOUT,mm_entry
2025-10-25T13:54:45.469784,2025-10-25T13:54:46.507654,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.04,TP,mm_entry
2025-10-25T13:54:31.697214,2025-10-25T13:54:54.261310,XRPUSDT,BUY,CLOSED,2.54760000,2.54870000,19.62631496,0.0216,0.04,,22.56,TP,mm_entry
2025-10-25T13:54:20.985951,2025-10-25T13:54:46.013068,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.03,TIMEOUT,mm_entry
2025-10-25T13:53:50.960133,2025-10-25T13:54:15.991576,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.03,TIMEOUT,mm_entry
2025-10-25T13:53:47.190794,2025-10-25T13:53:48.664009,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.47,TP,mm_entry
2025-10-25T13:53:46.983967,2025-10-25T13:53:48.454950,ALGOUSDT,BUY,CLOSED,0.18270000,0.18280000,273.67268747,0.0274,0.05,,1.47,TP,mm_entry
2025-10-25T13:53:31.409307,2025-10-25T13:53:32.733923,VETUSDT,BUY,CLOSED,0.01714000,0.01715000,2917.15285881,0.0292,0.06,,1.32,TP,mm_entry
2025-10-25T13:53:21.473940,2025-10-25T13:53:35.243526,XRPUSDT,BUY,CLOSED,2.55100000,2.55190000,19.60015680,0.0176,0.04,,13.77,TP,mm_entry
2025-10-25T13:53:20.930713,2025-10-25T13:53:45.942139,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T13:53:16.948085,2025-10-25T13:53:18.148169,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.20,TP,mm_entry
2025-10-25T13:53:01.837727,2025-10-25T13:53:03.139970,ALGOUSDT,BUY,CLOSED,0.18270000,0.18280000,273.67268747,0.0274,0.05,,1.30,TP,mm_entry
2025-10-25T13:52:50.871300,2025-10-25T13:53:15.905988,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.03,TIMEOUT,mm_entry
2025-10-25T13:52:46.849226,2025-10-25T13:52:48.028881,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.18,TP,mm_entry
2025-10-25T13:52:34.631022,2025-10-25T13:52:37.356524,XRPUSDT,BUY,CLOSED,2.55080000,2.55200000,19.60169359,0.0235,0.05,,2.73,TP,mm_entry
2025-10-25T13:52:33.191189,2025-10-25T13:52:34.202279,VETUSDT,BUY,CLOSED,0.01714000,0.01715000,2917.15285881,0.0292,0.06,,1.01,TP,mm_entry
2025-10-25T13:52:20.835817,2025-10-25T13:52:45.873389,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.04,TIMEOUT,mm_entry
2025-10-25T13:52:01.611896,2025-10-25T13:52:02.701085,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.09,TP,mm_entry
2025-10-25T13:51:50.792109,2025-10-25T13:52:15.802998,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T13:51:47.056960,2025-10-25T13:51:48.174640,VETUSDT,BUY,CLOSED,0.01714000,0.01715000,2917.15285881,0.0292,0.06,,1.12,TP,mm_entry
2025-10-25T13:51:31.573496,2025-10-25T13:51:32.658454,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.08,TP,mm_entry
2025-10-25T13:51:20.050782,2025-10-25T13:51:45.159819,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.11,TIMEOUT,mm_entry
2025-10-25T13:51:17.055397,2025-10-25T13:51:18.508742,VETUSDT,BUY,CLOSED,0.01714000,0.01715000,2917.15285881,0.0292,0.06,,1.45,TP,mm_entry
2025-10-25T13:50:48.091447,2025-10-25T13:51:13.147356,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.06,TIMEOUT,mm_entry
2025-10-25T13:50:07.522457,2025-10-25T13:50:08.885736,VETUSDT,BUY,CLOSED,0.01715000,0.01716000,2915.45189504,0.0292,0.06,,1.36,TP,mm_entry
2025-10-25T13:50:05.896110,2025-10-25T13:50:07.125442,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.23,TP,mm_entry
2025-10-25T13:50:05.684456,2025-10-25T13:50:07.745536,ALGOUSDT,BUY,CLOSED,0.18280000,0.18290000,273.52297593,0.0274,0.05,,2.06,TP,mm_entry
2025-10-25T13:49:35.818619,2025-10-25T13:49:37.282986,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.46,TP,mm_entry
2025-10-25T13:49:35.595497,2025-10-25T13:49:36.788938,ALGOUSDT,BUY,CLOSED,0.18280000,0.18290000,273.52297593,0.0274,0.05,,1.19,TP,mm_entry
2025-10-25T13:49:18.042197,2025-10-25T13:49:43.129398,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.09,TIMEOUT,mm_entry
2025-10-25T13:48:47.962643,2025-10-25T13:49:13.052817,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.09,TIMEOUT,mm_entry
2025-10-25T13:48:29.633526,2025-10-25T13:48:30.986166,LINKUSDT,BUY,CLOSED,17.92000000,17.93000000,2.79017857,0.0279,0.06,,1.35,TP,mm_entry
2025-10-25T13:48:17.957592,2025-10-25T13:48:42.990569,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.03,TIMEOUT,mm_entry
2025-10-25T13:47:59.564972,2025-10-25T13:48:00.799944,LINKUSDT,BUY,CLOSED,17.93000000,17.94000000,2.78862242,0.0279,0.06,,1.23,TP,mm_entry
2025-10-25T13:47:46.613433,2025-10-25T13:48:11.696915,TRXUSDT,BUY,CLOSED,0.29830000,0.29830000,167.61649346,,,,25.08,TIMEOUT,mm_entry
2025-10-25T13:47:33.757533,2025-10-25T13:47:39.085487,XRPUSDT,BUY,CLOSED,2.55290000,2.55410000,19.58556935,0.0235,0.05,,5.33,TP,mm_entry
2025-10-25T13:47:29.531800,2025-10-25T13:47:30.542169,LINKUSDT,BUY,CLOSED,17.92000000,17.94000000,2.79017857,0.0558,0.11,,1.01,TP,mm_entry
2025-10-25T13:47:16.524893,2025-10-25T13:47:41.643193,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.12,TIMEOUT,mm_entry
2025-10-25T13:46:46.435308,2025-10-25T13:47:11.479658,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.04,TIMEOUT,mm_entry
2025-10-25T13:46:16.354920,2025-10-25T13:46:41.373697,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.02,TIMEOUT,mm_entry
2025-10-25T13:45:46.254845,2025-10-25T13:45:48.655235,TRXUSDT,BUY,CLOSED,0.29810000,0.29830000,167.72895002,0.0335,0.07,,2.40,TP,mm_entry
2025-10-25T13:45:44.895241,2025-10-25T13:45:46.063997,LINKUSDT,BUY,CLOSED,17.92000000,17.93000000,2.79017857,0.0279,0.06,,1.17,TP,mm_entry
2025-10-25T13:45:44.463374,2025-10-25T13:45:46.477637,VETUSDT,BUY,CLOSED,0.01716000,0.01717000,2913.75291375,0.0291,0.06,,2.01,TP,mm_entry
2025-10-25T13:45:16.100734,2025-10-25T13:45:41.159319,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.06,TIMEOUT,mm_entry
2025-10-25T13:45:14.790055,2025-10-25T13:45:16.292043,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.50,TP,mm_entry
2025-10-25T13:45:14.377265,2025-10-25T13:45:16.499265,VETUSDT,BUY,CLOSED,0.01716000,0.01717000,2913.75291375,0.0291,0.06,,2.12,TP,mm_entry
2025-10-25T13:44:44.721291,2025-10-25T13:44:46.028116,LINKUSDT,BUY,CLOSED,17.92000000,17.93000000,2.79017857,0.0279,0.06,,1.31,TP,mm_entry
2025-10-25T13:44:44.526844,2025-10-25T13:45:09.608896,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.08,TIMEOUT,mm_entry
2025-10-25T13:44:44.319988,2025-10-25T13:44:46.234716,VETUSDT,BUY,CLOSED,0.01716000,0.01717000,2913.75291375,0.0291,0.06,,1.91,TP,mm_entry
2025-10-25T13:42:04.906329,2025-10-25T13:42:06.436443,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.53,TP,mm_entry
2025-10-25T13:41:34.794773,2025-10-25T13:41:36.175763,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.38,TP,mm_entry
2025-10-25T13:41:04.771396,2025-10-25T13:41:06.220612,LINKUSDT,BUY,CLOSED,17.88000000,17.89000000,2.79642058,0.0280,0.06,,1.45,TP,mm_entry
2025-10-25T13:40:34.696834,2025-10-25T13:40:36.073022,LINKUSDT,BUY,CLOSED,17.88000000,17.89000000,2.79642058,0.0280,0.06,,1.38,TP,mm_entry
2025-10-25T13:40:04.872967,2025-10-25T13:40:06.162830,TRXUSDT,BUY,CLOSED,0.29800000,0.29820000,167.78523490,0.0336,0.07,,1.29,TP,mm_entry
2025-10-25T13:40:04.667362,2025-10-25T13:40:05.822753,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.16,TP,mm_entry
2025-10-25T13:39:34.811287,2025-10-25T13:39:36.060573,TRXUSDT,BUY,CLOSED,0.29800000,0.29820000,167.78523490,0.0336,0.07,,1.25,TP,mm_entry
2025-10-25T13:39:34.598483,2025-10-25T13:39:36.285565,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.69,TP,mm_entry
2025-10-25T13:35:55.085941,2025-10-25T13:35:56.369333,LINKUSDT,BUY,CLOSED,17.88000000,17.89000000,2.79642058,0.0280,0.06,,1.28,TP,mm_entry
2025-10-25T13:35:25.018225,2025-10-25T13:35:26.349534,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.33,TP,mm_entry
2025-10-25T13:34:54.929524,2025-10-25T13:34:56.149804,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.22,TP,mm_entry
2025-10-25T13:34:25.105727,2025-10-25T13:34:46.713343,TRXUSDT,BUY,CLOSED,0.29820000,0.29840000,167.67270288,0.0335,0.07,,21.61,TP,mm_entry
2025-10-25T13:34:24.899447,2025-10-25T13:34:26.155765,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.26,TP,mm_entry
2025-10-25T13:24:37.323553,2025-10-25T13:25:02.367682,TRXUSDT,BUY,CLOSED,0.29770000,0.29780000,167.95431643,0.0168,0.03,,25.04,TIMEOUT,mm_entry
2025-10-25T13:24:06.020070,2025-10-25T13:24:31.029967,TRXUSDT,BUY,CLOSED,0.29770000,0.29780000,167.95431643,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T13:24:05.809772,2025-10-25T13:24:07.099477,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.29,TP,mm_entry
2025-10-25T13:19:56.444863,2025-10-25T13:20:10.615530,TRXUSDT,BUY,CLOSED,0.29780000,0.29810000,167.89791807,0.0504,0.10,,14.17,TP,mm_entry
2025-10-25T13:19:26.361073,2025-10-25T13:19:51.430001,TRXUSDT,BUY,CLOSED,0.29780000,0.29790000,167.89791807,0.0168,0.03,,25.07,TIMEOUT,mm_entry
2025-10-25T13:18:56.353706,2025-10-25T13:19:21.369065,TRXUSDT,BUY,CLOSED,0.29780000,0.29790000,167.89791807,0.0168,0.03,,25.02,TIMEOUT,mm_entry
2025-10-25T13:14:16.583622,2025-10-25T13:14:19.202677,TRXUSDT,BUY,CLOSED,0.29750000,0.29770000,168.06722689,0.0336,0.07,,2.62,TP,mm_entry
2025-10-25T13:13:46.785946,2025-10-25T13:13:48.340877,LINKUSDT,BUY,CLOSED,17.86000000,17.87000000,2.79955207,0.0280,0.06,,1.55,TP,mm_entry
2025-10-25T13:13:46.569953,2025-10-25T13:14:11.677867,TRXUSDT,BUY,CLOSED,0.29750000,0.29760000,168.06722689,0.0168,0.03,,25.11,TIMEOUT,mm_entry
2025-10-25T13:09:36.191380,2025-10-25T13:09:37.668424,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.48,TP,mm_entry
2025-10-25T13:09:06.102323,2025-10-25T13:09:07.506415,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.40,TP,mm_entry
2025-10-25T13:08:36.063118,2025-10-25T13:08:37.467207,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.40,TP,mm_entry
2025-10-25T13:06:26.657317,2025-10-25T13:06:51.682003,TRXUSDT,BUY,CLOSED,0.29770000,0.29780000,167.95431643,0.0168,0.03,,25.02,TIMEOUT,mm_entry
